prices.amountMax,prices.amountMin,prices.isAvailable,prices.condition,prices.currency,prices.isSale,prices.merchant,prices.online/offline,prices.shipping,brand,weight,prices.sellcount,prices.average
66.99,66.99,1,1,1,0,0,0,0,0,20.7,0,0
66.99,66.99,1,1,1,0,0,1,0,0,1,1,0
69,64.99,1,1,1,1,0,1,1,0,18.8,0,0
69,64.99,1,1,1,1,0,1,1,0,1,1,0
67,67,0,3,1,1,0,0,0,1,4.76,1,0
67,67,0,3,1,1,0,0,0,1,0.84,0,0
67,67,0,1,1,0,0,0,0,0,22.4,0,0
67,67,1,1,1,0,0,1,0,0,0.64,0,0
67,67,1,1,1,1,0,1,0,1,0.659375,0,0
67.15,67.15,1,1,1,0,1,1,0,0,4.9,0,0
74.08,60.43,1,1,1,1,0,1,1,0,1.2,0,0
67.34,67.34,1,1,1,0,0,1,1,0,0.01875,1,0
67.36,67.36,0,3,1,0,1,1,0,0,1,1,0
67.46,67.46,1,1,1,0,1,1,1,0,18.7,0,0
67.46,67.46,1,1,1,1,0,1,0,0,92.6,1,0
67.49,67.49,1,1,1,0,0,1,0,0,11,0,0
67.57,67.57,0,1,1,0,0,0,0,0,6,0,0
67.6,67.6,1,3,1,0,1,1,0,0,5.8,1,0
67.66,67.66,1,1,1,0,1,1,0,0,0.01875,0,0
67.66,67.66,1,1,1,0,0,1,1,0,34.2,1,0
67.67,67.67,1,1,1,0,1,1,1,0,54.2,1,0
67.7,67.7,1,1,1,0,1,1,1,0,0.23125,1,0
67.72,67.72,1,1,1,0,0,1,0,0,0.3375,0,0
67.77,67.77,1,1,1,0,0,1,1,0,14,1,0
69.89,65.99,1,1,1,1,0,1,1,0,2.4,1,0
67.94,67.94,1,1,1,0,1,1,1,1,1.4,1,0
67.95,67.95,1,1,1,0,0,1,0,0,7.9,0,0
67.99,67.99,0,1,1,0,1,1,0,0,22.4,0,0
67.99,67.99,0,3,3,0,1,0,0,0,30.4,1,0
67.99,67.99,0,1,1,0,1,0,0,0,0.0625,1,0
67.99,67.99,1,1,1,0,0,0,0,0,1.43125,1,0
67.99,67.99,1,1,1,1,0,0,0,0,4.7,1,0
67.99,67.99,1,1,1,0,1,1,1,0,62.8,1,0
67.99,67.99,1,1,1,1,0,0,0,0,0.11875,1,0
67.99,67.99,1,1,1,1,0,0,0,0,0.35,1,0
67.99,67.99,1,1,1,0,1,1,0,0,6.2,1,0
67.99,67.99,1,1,1,0,0,0,0,0,0.7,1,0
67.99,67.99,1,1,1,0,0,0,0,0,1,0,0
67.99,67.99,1,1,1,1,0,0,0,0,1.06,0,0
67.99,67.99,1,1,1,1,0,1,0,0,0.98,1,0
67.99,67.99,1,1,1,0,0,1,1,0,1.8,0,0
67.99,67.99,1,1,1,0,1,1,0,0,3,1,0
67.99,67.99,1,1,1,0,0,0,0,0,50,0,0
68,68,0,3,1,0,1,1,0,0,3.85,0,0
68,68,0,1,1,0,0,0,0,0,0.7,0,0
68,68,1,1,1,0,0,1,0,1,0.41,0,0
68,68,1,1,1,0,0,1,1,1,0.61,1,0
68,68,1,1,1,1,0,1,0,1,0.19375,1,0
68,68,1,1,1,1,1,1,0,1,3.4,1,0
68,68,1,1,1,0,0,1,1,0,70.3,0,0
76,60,1,1,1,1,0,1,1,1,3.55,0,0
99.99,36.02,1,1,1,1,0,1,1,0,18.3,1,0
68.03,68.03,1,1,1,0,0,1,1,0,0.659375,1,0
68.13,68.13,1,1,1,0,0,1,1,0,0.3375,0,0
68.2,68.2,0,1,1,0,1,0,0,0,0.015,1,0
68.25,68.25,1,1,1,0,1,1,1,0,24,1,0
74.99,61.97,1,1,1,1,0,1,1,0,6.85,1,0
68.5,68.5,1,1,1,0,0,1,0,0,1,1,0
68.57,68.57,1,1,1,0,1,1,1,1,5.8,1,0
68.64,68.64,1,1,1,0,1,1,1,0,1,1,0
68.72,68.72,0,1,1,0,0,1,0,0,31.8,0,0
79.96,57.5,1,1,1,1,0,1,1,0,1.98,1,0
68.74,68.74,1,1,1,1,1,1,0,0,1.8,0,0
68.75,68.75,1,1,1,0,0,1,0,0,0.659375,1,0
68.75,68.75,1,1,1,0,0,1,0,0,11.9,0,0
68.75,68.75,1,1,1,0,0,1,1,0,24,0,0
68.79,68.79,1,1,1,0,0,1,1,0,4.25,1,0
68.8,68.8,1,1,1,0,0,1,1,0,0.3375,0,0
68.82,68.82,1,1,1,0,0,0,0,0,6.4,1,0
68.82,68.82,1,1,1,0,1,1,1,0,1.8,0,0
68.9,68.9,0,3,5,0,1,0,0,1,13.2,0,0
68.95,68.95,1,1,1,0,0,1,0,0,2.45,0,0
68.95,68.95,1,1,1,0,1,1,0,0,18,0,0
68.99,68.99,0,3,1,0,1,1,0,0,1.29,1,0
68.99,68.99,1,1,1,0,0,0,0,0,22,0,0
68.99,68.99,1,1,1,0,1,1,1,0,1.35,1,0
68.99,68.99,1,1,1,0,0,0,0,0,13.4,1,0
68.99,68.99,1,1,1,0,0,0,0,0,6.9,0,0
68.99,68.99,1,1,1,1,0,0,0,0,2.45,0,0
68.99,68.99,1,1,1,1,0,0,0,0,2.54,1,0
68.99,68.99,1,1,1,1,0,0,0,0,56.7,0,0
68.99,68.99,1,1,1,1,0,0,0,0,0.19,0,0
68.99,68.99,1,1,1,0,0,0,0,0,7.5,1,0
68.99,68.99,1,1,1,0,1,1,0,1,18.8,0,0
68.99,68.99,1,1,1,1,0,1,0,0,0.8625,0,0
68.99,68.99,1,1,1,1,0,1,0,0,0.005,1,0
68.99,68.99,1,1,1,0,0,1,0,0,0.005,0,0
69,69,0,3,1,0,1,1,0,1,1,0,0
69,69,0,1,1,0,1,1,0,0,4.5,0,0
69,69,1,1,1,0,0,1,1,0,0.35,0,0
69,69,1,2,1,0,1,1,0,1,1.45,1,0
69,69,1,1,1,0,0,1,0,1,0.23,0,0
69,69,1,1,1,0,0,1,0,1,0.00125,1,0
69,69,1,1,1,0,0,1,0,1,58.9,1,0
69,69,1,1,1,0,0,1,0,1,0.3,1,0
69,69,1,1,1,0,1,1,0,0,20.2,1,0
69,69,1,1,1,1,1,1,0,0,6.5,1,0
84,54,1,1,1,1,1,1,1,1,79.8,1,0
69,69,1,1,1,1,0,1,0,0,0.05,0,0
69,69,1,1,1,0,0,1,0,1,22.4,1,0
69.19,69.19,1,1,1,0,0,1,1,0,0.2125,0,0
69.33,69.33,1,1,1,0,1,1,1,0,0.4375,0,0
69.36,69.36,0,3,1,1,0,1,0,1,11.9,1,0
69.38,69.38,1,1,1,0,0,1,1,0,0.3,1,0
69.43,69.43,1,1,1,0,0,1,0,0,0.2,1,0
69.45,69.45,1,1,1,0,0,1,1,0,0.38,0,0
79.96,58.99,1,1,1,1,0,1,1,0,4.5,0,0
69.5,69.5,1,1,1,0,1,1,0,0,39.7,0,0
69.55,69.55,0,1,1,0,0,1,0,0,0.23,0,0
69.56,69.56,1,1,1,0,0,1,1,1,0.3,0,0
69.59,69.59,1,1,1,0,0,1,0,0,1.1,0,0
69.59,69.59,1,1,1,0,0,1,1,0,0.079375,1,0
72.02,67.29,1,1,1,1,1,1,1,0,1.1,0,0
76,63.33,1,1,1,1,0,1,1,1,0.175,1,0
69.7,69.7,1,1,1,0,1,1,1,0,0.07,1,0
69.74,69.74,1,1,1,0,1,1,0,0,6.5,1,0
69.79,69.79,1,1,1,0,0,1,1,0,0.40625,0,0
69.82,69.82,1,1,1,0,1,1,1,0,6.95,0,0
69.85,69.85,0,3,1,0,1,1,0,1,17,0,0
69.88,69.88,1,1,1,0,1,1,1,0,0.068,0,0
69.91,69.91,1,1,1,0,1,1,1,0,0.6,0,0
69.95,69.95,0,1,1,0,1,1,0,0,10.3,1,0
69.95,69.95,1,1,1,0,0,1,0,0,1.02,0,0
69.95,69.95,1,1,1,1,1,1,0,0,1.02,0,0
69.95,69.95,1,1,1,0,1,1,0,0,2.96,1,0
69.95,69.95,1,1,1,0,1,1,1,0,0.55,1,0
69.95,69.95,1,1,1,0,0,1,0,0,0.3375,1,0
69.95,69.95,1,1,1,1,0,1,0,0,0.62375,0,0
69.95,69.95,1,1,1,1,0,1,0,0,0.575,0,0
69.95,69.95,1,1,1,0,1,1,1,0,1.2,1,0
69.95,69.95,1,1,1,0,1,1,0,0,0.639375,1,0
69.95,69.95,1,1,1,1,0,1,0,0,0.07,0,0
69.95,69.95,1,1,1,0,0,1,0,0,0.2125,1,0
69.95,69.95,1,1,1,0,0,1,0,0,23.8,1,0
69.95,69.95,1,1,1,0,1,1,0,0,7.3,0,0
69.95,69.95,1,1,1,0,1,1,0,0,0.53,0,0
69.95,69.95,1,1,1,1,1,1,0,1,22.4,1,0
69.95,69.95,1,1,1,0,0,1,1,0,1.1,1,0
69.95,69.95,1,1,1,0,1,1,0,0,5.8,1,0
69.95,69.95,1,1,1,0,1,1,1,1,0.5,0,0
69.95,69.95,1,1,1,0,1,1,0,0,11,0,0
69.95,69.95,1,1,1,0,1,1,0,0,1.2,1,0
69.95,69.95,1,1,1,0,1,1,0,0,0.758125,0,0
79.96,59.97,1,1,1,1,0,1,1,0,0.758125,1,0
69.97,69.97,1,1,1,0,1,1,1,0,4,1,0
69.97,69.97,1,1,1,0,1,1,1,0,4,0,0
69.98,69.98,1,1,1,0,0,1,1,0,4,0,0
69.98,69.98,1,1,1,0,1,1,0,0,2.96,0,0
69.98,69.98,1,1,1,0,0,1,1,0,0.4375,1,0
69.98,69.98,1,1,1,1,1,1,0,0,4.5,1,0
69.98,69.98,1,1,1,0,0,1,0,0,0.83125,0,0
69.99,69.99,0,1,1,0,1,1,0,0,1.975,0,0
69.99,69.99,0,1,1,0,1,1,0,0,1.8,0,0
69.99,69.99,0,3,1,1,1,1,0,0,0.2,1,0
69.99,69.99,0,3,1,0,1,1,0,0,5.84,1,0
69.99,69.99,0,3,1,0,1,1,0,1,2,0,0
69.99,69.99,0,3,1,0,1,1,0,1,1.2,0,0
69.99,69.99,0,3,1,0,1,1,0,0,13.2,0,0
69.99,69.99,0,3,1,1,1,1,0,0,1.1,0,0
69.99,69.99,0,3,1,0,1,1,0,0,0.40625,0,0
69.99,69.99,0,1,1,0,1,1,1,1,3.4,0,0
69.99,69.99,0,3,1,1,0,1,1,0,3.4,0,0
69.99,69.99,0,3,1,0,0,1,0,0,11,0,0
69.99,69.99,0,3,1,0,0,1,0,0,0.2425,0,0
69.99,69.99,0,3,1,0,0,1,0,0,1.35,0,0
69.99,69.99,0,3,1,0,0,1,0,0,16.3,0,0
69.99,69.99,0,3,1,0,0,1,0,0,17,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.1,0,0
69.99,69.99,1,1,1,0,0,1,1,0,0.908,0,0
69.99,69.99,1,1,1,0,0,1,0,0,1,0,0
69.99,69.99,1,1,1,1,0,1,0,0,0.05,0,0
69.99,69.99,1,1,1,0,0,1,0,0,53.1,1,0
69.99,69.99,1,1,1,0,0,1,0,0,58.9,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.619375,1,0
69.99,69.99,1,1,1,0,1,1,0,0,0.54,0,0
69.99,69.99,1,1,1,0,0,1,0,0,30.4,0,0
69.99,69.99,1,1,1,0,0,1,0,0,127,1,0
69.99,69.99,1,1,1,0,0,1,0,0,7.9,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.54,0,0
69.99,69.99,1,1,1,0,0,1,0,0,1.6,1,0
69.99,69.99,1,1,1,0,0,1,0,0,2,1,0
69.99,69.99,1,1,1,0,0,1,0,0,3.26,1,0
69.99,69.99,1,1,1,0,1,1,0,1,2.96,0,0
69.99,69.99,1,1,1,0,0,1,0,0,2.96,0,0
69.99,69.99,1,1,1,0,0,1,1,0,0.4375,0,0
69.99,69.99,1,1,1,0,0,1,0,0,16.9,0,0
69.99,69.99,1,1,1,0,1,1,0,0,16.9,0,0
69.99,69.99,1,1,1,0,0,1,0,0,22,0,0
69.99,69.99,1,1,1,0,0,1,1,0,22,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.2,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.2,1,0
69.99,69.99,1,1,1,0,0,1,0,0,34.2,0,0
69.99,69.99,1,1,1,0,1,1,0,0,15.6,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.65,0,0
69.99,69.99,1,1,1,0,0,1,1,0,0.8625,1,0
69.99,69.99,1,1,1,0,0,1,0,0,3.1,1,0
69.99,69.99,1,1,1,0,0,1,0,0,1.8,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.211875,1,0
69.99,69.99,1,1,1,1,1,1,0,0,92.6,0,0
69.99,69.99,1,1,1,1,1,1,0,0,35.1,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.2425,0,0
69.99,69.99,1,1,1,0,1,1,1,0,0.84,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.84,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.771875,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.55,0,0
69.99,69.99,1,1,1,0,0,1,0,0,18,0,0
69.99,69.99,1,1,1,0,0,1,0,0,16,1,0
69.99,69.99,1,1,1,0,1,1,1,0,11.2,1,0
69.99,69.99,1,1,1,0,1,1,0,0,22.2,1,0
69.99,69.99,1,1,1,0,0,1,0,0,2.5,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.71,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.3375,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.3375,0,0
69.99,69.99,1,1,1,0,1,1,0,0,0.11875,0,0
69.99,69.99,1,1,1,1,0,1,0,0,7.5,0,0
69.99,69.99,1,1,1,0,0,1,0,0,7.5,0,0
69.99,69.99,1,1,1,0,0,1,0,0,11.9,0,0
69.99,69.99,1,2,1,0,0,1,1,0,0.4,1,0
69.99,69.99,1,1,1,0,0,1,1,0,63.5,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.54,0,0
69.99,69.99,1,1,1,0,0,1,1,1,30.4,1,0
69.99,69.99,1,1,1,0,0,1,0,1,0.75,1,0
69.99,69.99,1,1,1,1,0,1,0,1,0.25625,1,0
69.99,69.99,1,1,1,0,0,1,0,1,1,0,0
69.99,69.99,1,1,1,0,0,1,1,0,1.26,1,0
69.99,69.99,1,1,1,0,0,1,0,0,4,1,0
69.99,69.99,1,1,1,0,0,1,0,0,4,0,0
69.99,69.99,1,1,1,0,0,1,0,0,4,1,0
69.99,69.99,1,1,1,0,0,1,0,0,2.96,0,0
69.99,69.99,1,1,1,0,0,1,0,0,3.35,1,0
69.99,69.99,1,1,1,0,0,1,0,0,3.35,0,0
69.99,69.99,1,1,1,0,0,1,0,0,5.8,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.83125,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.83125,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.175,0,0
69.99,69.99,1,1,1,0,0,1,0,0,50,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.01,0,0
69.99,69.99,1,1,1,0,1,1,0,0,0.2125,0,0
69.99,69.99,1,1,1,0,0,1,0,0,5.84,1,0
69.99,69.99,1,1,1,0,0,1,0,0,12,1,0
69.99,69.99,1,1,1,0,1,1,0,0,20.7,1,0
69.99,69.99,1,1,1,0,0,1,0,1,0.082,0,0
69.99,69.99,1,1,1,1,0,1,0,0,2.45,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.2625,1,0
69.99,69.99,1,1,1,0,1,1,0,0,140,0,0
69.99,69.99,1,1,1,0,0,1,0,0,1.98,1,0
69.99,69.99,1,1,1,0,0,1,0,0,17.2,1,0
69.99,69.99,1,1,1,0,0,1,0,0,0.211875,1,0
69.99,69.99,1,1,1,0,0,1,0,0,4.1,1,0
69.99,69.99,1,1,1,0,0,1,0,0,36,0,0
69.99,69.99,1,1,1,0,0,1,0,0,1.8,0,0
69.99,69.99,1,1,1,0,1,1,0,0,53.1,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.13125,0,0
69.99,69.99,1,1,1,0,1,1,0,0,0.1125,1,0
69.99,69.99,1,1,1,0,1,1,0,0,58.9,1,0
69.99,69.99,1,1,1,0,0,1,0,0,58.9,0,0
69.99,69.99,1,1,1,0,0,1,0,0,58.9,1,0
69.99,69.99,1,1,1,0,0,1,0,0,1.95,0,0
69.99,69.99,1,1,1,1,1,1,0,1,0.619375,1,0
69.99,69.99,1,1,1,0,0,1,0,0,5.8,0,0
69.99,69.99,1,1,1,0,1,1,0,0,0.25,0,0
69.99,69.99,1,1,1,0,0,1,0,0,79.8,0,0
69.99,69.99,1,1,1,0,0,1,0,0,79.8,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.54,0,0
69.99,69.99,1,1,1,1,1,1,0,1,5.8,1,0
69.99,69.99,1,1,1,0,1,1,0,0,1.8,1,0
69.99,69.99,1,1,1,0,1,1,0,0,11.2,0,0
69.99,69.99,1,1,1,0,0,1,0,0,2,0,0
69.99,69.99,1,1,1,0,1,1,1,0,1.04,0,0
69.99,69.99,1,1,1,0,0,1,0,0,17.6,0,0
69.99,69.99,1,1,1,0,0,1,0,0,0.01875,1,0
69.99,69.99,1,1,1,1,0,1,0,0,0.3375,0,0
69.99,69.99,1,1,1,0,0,1,0,1,48.6,1,0
69.99,69.99,1,1,1,0,0,1,0,0,3.85,0,0
69.99,69.99,1,1,1,0,0,1,0,0,175,0,0
70,70,0,3,1,0,1,1,0,0,1,1,0
70,70,1,1,1,0,1,1,0,0,48.6,0,0
70,70,1,3,1,0,1,1,0,1,1.1,1,0
70,70,1,1,1,0,1,1,0,0,5.3,0,0
70,70,1,1,1,0,1,1,0,0,1,1,0
70.04,70.04,1,1,1,0,1,1,0,0,48.6,1,0
70.12,70.12,1,1,1,0,1,1,1,0,70.3,0,0
70.25,70.25,1,1,1,0,0,1,0,0,8,0,0
70.37,70.37,1,1,1,0,1,1,1,0,3.7,1,0
70.51,70.51,1,1,1,0,0,1,0,0,0.9259,0,0
70.6,70.6,1,1,1,0,0,1,1,1,34.2,0,0
70.65,70.65,0,3,1,1,1,1,0,0,24.7,1,0
70.68,70.68,1,3,1,0,1,1,1,0,2.4,0,0
73.49,67.97,1,1,1,1,1,1,1,0,6.9,0,0
70.88,70.88,1,1,1,0,0,1,1,0,1,0,0
70.92,70.92,0,1,2,0,0,1,1,0,2,0,0
70.97,70.97,1,1,1,0,1,1,1,0,2,0,0
70.99,70.99,0,1,1,0,0,1,0,0,2,1,0
70.99,70.99,1,1,1,0,0,1,0,0,6.1,0,0
70.99,70.99,1,1,1,1,0,1,0,0,0.67,1,0
70.99,70.99,1,1,1,1,0,1,0,0,18.3,1,0
70.99,70.99,1,1,1,0,0,1,0,0,0.19,0,0
70.99,70.99,1,1,1,0,0,1,0,0,5.411,0,0
70.99,70.99,1,1,1,0,0,1,0,0,2,0,0
70.99,70.99,1,1,1,0,0,1,0,0,24,0,0
71.14,71.14,0,3,1,0,1,1,0,0,18.3,1,0
71.14,71.14,0,3,1,0,1,1,0,0,0.36,0,0
71.14,71.14,1,1,1,0,1,1,1,0,11,0,0
82.95,59.35,1,1,1,1,0,1,1,0,30.4,0,0
79.44,62.99,1,1,1,1,0,1,1,0,0.4375,0,0
71.26,71.26,1,1,1,0,1,1,1,0,3.55,0,0
71.35,71.35,1,1,1,0,1,1,1,0,30.4,1,0
75.99,66.81,1,1,1,1,0,1,1,0,24,0,0
71.42,71.42,0,3,1,1,1,1,0,0,35.5,0,0
80.9,62.11,1,1,1,1,0,1,1,0,5.5,1,0
71.58,71.58,1,1,1,0,1,1,0,0,1,0,0
71.74,71.74,1,1,1,0,1,1,1,0,36,1,0
71.76,71.76,1,2,1,0,1,1,0,1,0.9,1,0
71.86,71.86,1,1,1,0,0,1,0,0,1.19,0,0
71.88,71.88,1,1,1,0,1,1,1,0,2.4,0,0
71.95,71.95,0,1,1,0,0,1,0,0,18.6,0,0
71.95,71.95,1,1,1,0,0,1,1,0,34.2,0,0
71.98,71.98,1,1,1,0,1,1,0,0,8,0,0
71.99,71.99,0,1,1,0,0,1,0,1,11.2,1,0
71.99,71.99,1,1,1,0,0,1,0,0,5.1,0,0
71.99,71.99,1,1,1,1,0,1,0,0,20.2,1,0
71.99,71.99,1,1,1,1,0,1,0,1,0.2,0,0
71.99,71.99,1,1,1,1,0,1,0,0,26,1,0
71.99,71.99,1,1,1,0,1,1,0,0,2.54,1,0
71.99,71.99,1,1,1,0,0,1,0,0,0.95625,0,0
71.99,71.99,1,1,1,0,0,1,0,0,53.1,1,0
71.99,71.99,1,1,1,0,0,1,0,0,0.1,0,0
71.99,71.99,1,1,1,1,0,1,0,0,2.65,0,0
71.99,71.99,1,1,1,0,0,1,0,0,164.2,1,0
71.99,71.99,1,1,1,1,0,1,0,0,11,0,0
71.99,71.99,1,1,1,0,0,1,0,0,2.05,0,0
71.99,71.99,1,1,1,0,0,1,0,0,0.19375,1,0
71.99,71.99,1,1,1,0,0,1,0,0,0.28,1,0
71.99,71.99,1,1,1,0,0,1,0,0,1.4,0,0
71.99,71.99,1,1,1,0,1,1,0,0,31.8,1,0
72,72,1,1,1,0,1,1,0,0,30.4,1,0
72,72,1,1,1,0,1,1,0,0,0.28,1,0
99.99,44.23,1,1,1,1,1,1,1,0,0.07,0,0
72.15,72.15,1,2,1,0,1,1,0,0,2,0,0
72.15,72.15,1,1,1,0,1,1,1,0,0.35,1,0
99.99,44.36,1,1,1,1,1,1,1,0,17.6,1,0
72.28,72.28,0,1,1,0,0,1,0,0,0.28,0,0
72.29,72.29,1,1,1,0,0,1,1,0,18.7,0,0
72.35,72.35,1,1,1,0,0,1,1,0,4,0,0
72.37,72.37,1,1,1,0,1,1,1,0,1.8,0,0
72.38,72.38,1,1,1,0,1,1,0,0,1,0,0
72.39,72.39,1,1,1,0,1,1,0,0,2,1,0
72.45,72.45,1,1,1,0,0,1,1,0,1.1,0,0
72.46,72.46,0,1,1,1,1,1,0,0,0.2,0,0
82.95,61.99,1,1,1,1,0,1,1,0,0.2,0,0
84.99,59.99,1,1,1,1,0,1,1,0,0.1,1,0
72.5,72.5,1,1,1,0,1,1,0,0,0.3375,1,0
72.66,72.66,0,1,1,1,0,1,0,0,0.2,0,0
72.78,72.78,1,2,1,0,1,1,0,0,0.6,0,0
72.82,72.82,1,1,1,0,1,1,0,0,1.2,1,0
72.83,72.83,1,1,1,0,0,1,1,0,1.4,1,0
72.96,72.96,0,1,1,0,0,1,0,0,26,0,0
82.95,62.99,1,1,1,1,0,1,1,0,11,0,0
72.98,72.98,0,3,1,1,1,1,0,0,0.3375,1,0
72.98,72.98,1,1,1,0,0,1,1,0,1.3,0,0
72.99,72.99,0,3,1,0,1,1,0,0,0.25,0,0
72.99,72.99,0,3,1,1,1,1,0,0,0.1,0,0
72.99,72.99,0,3,1,1,1,1,0,0,5.84,1,0
72.99,72.99,1,1,1,1,0,1,0,0,0.41,0,0
72.99,72.99,1,1,1,0,0,1,0,0,7.5,1,0
72.99,72.99,1,1,1,0,0,1,0,0,0.6,0,0
72.99,72.99,1,1,1,0,0,1,0,0,25.3,0,0
72.99,72.99,1,1,1,0,0,1,0,1,2.1,1,0
72.99,72.99,1,1,1,0,0,1,1,0,13.2,1,0
72.99,72.99,1,1,1,0,0,1,1,0,0.05,0,0
72.99,72.99,1,1,1,1,0,1,0,1,0.05,0,0
72.99,72.99,1,1,1,0,0,1,1,0,8.6,1,0
72.99,72.99,1,1,1,0,0,1,0,0,1.35,0,0
72.99,72.99,1,1,1,0,1,1,0,0,3.55,0,0
73,73,0,1,1,0,1,1,1,0,0.28,0,0
73,73,0,3,1,1,1,1,0,0,0.28,0,0
98,48,1,1,1,1,0,1,1,1,0.3875,1,0
73,73,1,1,1,1,1,1,0,1,5,1,0
73.01,73.01,1,1,1,0,1,1,1,0,5,0,0
73.11,73.11,1,1,1,1,1,1,0,0,1.59,0,0
73.17,73.17,1,1,1,0,1,1,1,0,17.64,0,0
73.17,73.17,1,1,1,0,1,1,1,0,3.55,0,0
73.18,73.18,1,1,1,0,1,1,1,0,3.55,0,0
73.26,73.26,1,1,1,0,0,1,0,0,30.4,0,0
73.32,73.32,1,1,1,0,0,1,0,0,3.7,1,0
79.99,66.66,1,1,1,1,0,1,1,0,63.5,1,0
73.33,73.33,1,1,1,0,0,1,1,0,17.9,0,0
73.43,73.43,1,1,1,0,0,1,1,0,1.58,1,0
73.46,73.46,1,2,1,0,1,1,0,1,0.01875,1,0
73.48,73.48,0,1,1,0,1,1,0,0,6,0,0
73.48,73.48,1,1,1,0,0,1,1,0,4,1,0
73.52,73.52,1,1,1,0,1,1,1,0,0.95625,1,0
73.52,73.52,1,1,1,0,1,1,1,0,0.3,0,0
73.57,73.57,1,1,1,0,1,1,1,0,2,0,0
73.57,73.57,1,1,1,0,0,1,1,0,3.5,1,0
73.63,73.63,1,1,1,0,1,1,1,0,4,0,0
73.73,73.73,1,1,1,0,1,1,0,0,1,1,0
73.85,73.85,1,1,1,0,0,1,1,0,3.55,0,0
73.91,73.91,1,1,1,0,1,1,1,0,14,0,0
73.99,73.99,1,1,1,0,0,1,0,0,175,0,0
73.99,73.99,1,1,1,0,0,1,0,0,6,0,0
73.99,73.99,1,1,1,0,0,1,0,0,0.83125,1,0
73.99,73.99,1,1,1,0,0,1,0,0,4.9,1,0
73.99,73.99,1,1,1,0,0,1,0,0,6.4,1,0
73.99,73.99,1,1,1,0,0,1,0,0,4.1,0,0
74,74,1,1,1,0,0,1,0,0,17.6,0,0
74,74,1,1,1,0,1,1,0,0,17.6,1,0
74,74,1,1,1,1,1,1,0,0,6.9,1,0
74.08,74.08,1,1,1,0,0,1,1,0,0.85,1,0
74.1,74.1,1,1,1,0,1,1,1,0,30.4,0,0
74.22,74.22,1,1,1,0,0,1,1,0,6,0,0
74.33,74.33,1,1,1,0,1,1,1,0,0.45,0,0
74.35,74.35,1,1,1,0,0,1,1,0,0.54375,1,0
74.37,74.37,1,1,1,0,1,1,1,0,5.411,0,0
74.44,74.44,1,1,1,0,1,1,1,0,4.5,0,0
79.99,69,1,1,1,1,1,1,1,0,0.28,0,0
89,59.99,1,1,1,1,0,1,1,0,0.5,1,0
74.51,74.51,1,1,1,0,1,1,0,0,5.07,0,0
74.51,74.51,1,1,1,0,0,1,1,0,8.6,0,0
74.61,74.61,1,1,1,0,0,1,1,0,43.2,0,0
74.69,74.69,1,1,1,0,0,1,1,0,6.5,0,0
74.7,74.7,1,1,1,0,1,1,1,0,3.55,1,0
74.74,74.74,1,1,1,0,0,1,1,0,3,1,0
74.75,74.75,1,1,1,0,1,1,0,0,11,1,0
74.78,74.78,0,1,1,0,0,1,0,0,1.04,1,0
74.85,74.85,0,1,1,0,0,1,0,0,5.3,0,0
74.89,74.89,1,1,1,0,1,1,1,0,5.411,1,0
74.9,74.9,1,1,1,0,0,1,0,0,16.3,0,0
74.95,74.95,0,3,1,0,0,1,0,0,18.85,0,0
74.95,74.95,1,1,1,0,0,1,1,0,18.85,0,0
74.95,74.95,1,1,1,0,1,1,0,0,22.4,1,0
74.95,74.95,1,1,1,0,1,1,1,0,0.54,0,0
74.95,74.95,1,1,1,0,0,1,0,0,2.96,1,0
74.95,74.95,1,1,1,0,0,1,0,0,0.1,1,0
74.95,74.95,1,2,1,0,1,1,0,1,2.35,0,0
99.99,49.95,1,1,1,1,1,1,1,0,2.1,0,0
74.99,74.99,0,1,1,0,0,1,0,0,1.1,0,0
74.99,74.99,0,3,1,0,1,1,0,0,0.8625,1,0
74.99,74.99,0,3,1,1,1,1,0,0,24.7,0,0
74.99,74.99,0,3,1,0,1,1,0,0,11.2,0,0
74.99,74.99,1,1,1,0,1,1,1,0,0.659375,0,0
74.99,74.99,1,1,1,0,0,1,1,0,30.4,0,0
